id,annotation_id,elementid
2795,22624,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iohanne""]]"
2796,22625,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ric""]]"
2797,22470,"[["""", ""person""], [""type"", ""name""], [""@text"", ""henrico""]]"
2798,21584,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogero""]]"
2799,22626,"[["""", ""person""], [""type"", ""title""], [""@text"", ""marscallo""]]"
2800,22518,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2801,22627,"[["""", ""person""], [""type"", ""name""], [""@text"", ""robertus-auenel""]]"
2802,22628,"[["""", ""person""], [""type"", ""name""], [""@text"", ""geruasius""]]"
2803,4018,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
2804,22632,"[["""", ""person""], [""type"", ""name""], [""@text"", ""symon""]]"
2805,22633,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2806,22634,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ricardus""]]"
2807,22630,"[["""", ""person""], [""type"", ""name""], [""@text"", ""erkenbaldus""]]"
2808,22635,"[["""", ""person""], [""type"", ""name""], [""@text"", ""glai""]]"
2809,22636,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iocelinus""]]"
2810,22637,"[["""", ""person""], [""type"", ""name""], [""@text"", ""symeon""]]"
2811,22638,"[["""", ""person""], [""type"", ""name""], [""@text"", ""sibille""]]"
2812,22639,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto""]]"
2813,22640,"[["""", ""person""], [""type"", ""name""], [""@text"", ""geruasio""]]"
2814,22641,"[["""", ""person""], [""type"", ""name""], [""@text"", ""robertus""]]"
2815,22629,"[["""", ""person""], [""type"", ""name""], [""@text"", ""robertus""], [""@o"", ""2""]]"
2816,22642,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberti""]]"
2817,22643,"[["""", ""person""], [""type"", ""name""], [""@text"", ""geruasii""]]"
2818,22644,"[["""", ""person""], [""type"", ""name""], [""@text"", ""osbertus""]]"
2819,22645,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberti""], [""@o"", ""2""]]"
2820,22631,"[["""", ""person""], [""type"", ""name""], [""@text"", ""robertus""], [""@o"", ""3""]]"
2821,22646,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberti-auenel""]]"
2822,20756,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
2823,22647,"[["""", ""person""], [""type"", ""name""], [""@text"", ""glay""]]"
2824,22648,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
2841,22662,"[["""", ""person""], [""type"", ""name""], [""@text"", ""walter-corbet""]]"
2825,22649,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hugone-ridell""]]"
2826,22650,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogero-auenell""]]"
2827,22651,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alani""], [""@o"", ""2""]]"
2828,22652,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hugone-mal-leuerer""]]"
2829,22653,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero""]]"
2830,22654,"[["""", ""person""], [""type"", ""name""], [""@text"", ""walter""]]"
2831,22655,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alani""]]"
2832,21630,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogero""], [""@o"", ""2""]]"
2833,21626,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roger""]]"
2834,20753,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
2835,22656,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecani""]]"
2836,22657,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleberti""]]"
2837,22658,"[["""", ""person""], [""type"", ""name""], [""@text"", ""fergus""]]"
2838,22659,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iocelino""]]"
2839,22660,"[["""", ""person""], [""type"", ""name""], [""@text"", ""symone""]]"
2840,22661,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecano""]]"
2842,20749,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
2844,22663,"[["""", ""person""], [""type"", ""name""], [""@text"", ""raderic""]]"
2846,22665,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ewein""]]"
2847,22666,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alewin""]]"
2848,22667,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillenem""]]"
2850,22669,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecanus""]]"
2851,22670,"[["""", ""person""], [""type"", ""name""], [""@text"", ""kenedi""]]"
2852,22671,"[["""", ""person""], [""type"", ""name""], [""@text"", ""vdardi""]]"
2853,22672,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleb""]]"
2857,22675,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecani""]]"
2858,22676,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecano""]]"
2859,22677,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
2860,22678,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero""]]"
2861,22679,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iohanne""]]"
2862,22680,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iohanne""], [""@o"", ""2""]]"
2863,21617,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
2864,22681,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""]]"
2865,22682,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
2866,22683,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo-giffard""]]"
2867,22684,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunec""]]"
2868,22685,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hug""]]"
2869,22686,"[["""", ""person""], [""type"", ""name""], [""@text"", ""philippo""]]"
2870,22687,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ric""]]"
2871,22688,"[["""", ""clause""], [""type"", ""witnesses""]]"
2872,22689,"[["""", ""clause""], [""type"", ""holding""]]"
2873,22690,"[["""", ""clause""], [""type"", ""notification""]]"
2874,22691,"[["""", ""clause""], [""type"", ""disposition""]]"
2875,22697,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""]]"
2876,22698,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmum""]]"
2877,22699,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
2878,22700,"[["""", ""person""], [""type"", ""name""], [""@text"", ""patricio""]]"
2879,22701,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alano""]]"
2880,22702,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rollandi""]]"
2881,22703,"[["""", ""person""], [""type"", ""name""], [""@text"", ""philipo""]]"
2882,22704,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto""]]"
2883,22705,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo-cumin""]]"
2884,22706,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""2""]]"
2885,22707,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""3""]]"
2886,22708,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alexandro""]]"
2887,22709,"[["""", ""person""], [""type"", ""name""], [""@text"", ""nicholao""]]"
2888,22710,"[["""", ""person""], [""type"", ""name""], [""@text"", ""martino""]]"
2889,22711,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilberto""]]"
2890,22712,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2891,22713,"[["""", ""person""], [""type"", ""name""], [""@text"", ""walter-murdac""]]"
2892,22714,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo-olifard""]]"
2893,22725,"[["""", ""clause""], [""type"", ""address""]]"
2894,22726,"[["""", ""clause""], [""type"", ""notification""]]"
2895,22727,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alex""]]"
2896,22728,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero-olifard""]]"
2897,22729,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogero-auenel""]]"
2898,22730,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2899,22731,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-quod""]]"
2920,22752,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis""]]"
2900,20929,"[["""", ""clause""], [""type"", ""address""]]"
2901,22732,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2902,22733,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alex""]]"
2903,22734,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alex""]]"
2913,22746,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero-bidun""]]"
2914,22747,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto-auenel""]]"
2904,22735,"[["""", ""person""], [""type"", ""name""], [""@text"", ""a""]]"
2905,22736,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alex""]]"
2906,22737,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2907,22738,"[["""", ""person""], [""type"", ""name""], [""@text"", ""g""]]"
2908,22739,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""]]"
2909,22740,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2910,22741,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alano""]]"
2911,22742,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alani""]]"
2912,22743,"[["""", ""person""], [""type"", ""name""], [""@text"", ""toma""]]"
2915,22748,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ricardo-cumin""]]"
2916,22749,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ricardo""]]"
2917,22750,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ricardi""]]"
2918,22744,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""], [""@o"", ""2""]]"
2919,22745,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""], [""@o"", ""3""]]"
2922,22754,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2983,22837,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rodberto""]]"
2923,22755,"[["""", ""clause""], [""type"", ""notification""]]"
2924,22756,"[["""", ""clause""], [""type"", ""address""]]"
2855,22674,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogeri""], [""@o"", ""4""]]"
2926,22758,"[["""", ""clause""], [""type"", ""address""]]"
2928,22760,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis""]]"
2930,22762,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
2931,22763,"[["""", ""clause""], [""type"", ""intitulatio""], [""@text"", ""dauid-rex-scottorum""]]"
2932,22764,"[["""", ""clause""], [""type"", ""witnesses""]]"
2985,22839,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rodberto""], [""@o"", ""2""]]"
2929,22761,"[["""", ""person""], [""type"", ""title""], [""@text"", ""vic""]]"
2986,22840,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rodberti""]]"
2987,22841,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero-de-ridale""]]"
2933,7165,"[["""", ""clause""], [""type"", ""intitulatio""]]"
2934,22765,"[["""", ""clause""], [""type"", ""notification""]]"
2935,22766,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2936,22767,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2937,22768,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2939,22770,"[["""", ""clause""], [""type"", ""notification""]]"
2940,22771,"[["""", ""clause""], [""type"", ""salutation""]]"
2941,22772,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2942,22773,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2943,22774,"[["""", ""clause""], [""type"", ""intitulatio""]]"
2944,22775,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2945,22776,"[["""", ""clause""], [""type"", ""notification""]]"
2946,22777,"[["""", ""clause""], [""type"", ""address""]]"
2947,22778,"[["""", ""person""], [""type"", ""name""], [""@text"", ""warini""]]"
2948,22779,"[["""", ""person""], [""type"", ""name""], [""@text"", ""herui""]]"
2949,22780,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hug""]]"
2950,22781,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iohannis""]]"
2951,22782,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alan""]]"
2952,22783,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rand""], [""@o"", ""2""]]"
2953,22784,"[["""", ""person""], [""type"", ""name""], [""@text"", ""edmund""]]"
2954,22785,"[["""", ""person""], [""type"", ""name""], [""@text"", ""eusat""]]"
2955,22786,"[["""", ""person""], [""type"", ""name""], [""@text"", ""d""]]"
2956,22787,"[["""", ""clause""], [""type"", ""intitulatio""]]"
2957,22788,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2958,22789,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-me""]]"
2959,22790,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto""]]"
2960,22791,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunegal""]]"
2961,22792,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rand""]]"
2962,22793,"[["""", ""clause""], [""type"", ""holding""]]"
2963,22794,"[["""", ""clause""], [""type"", ""witnesses""]]"
2965,22796,"[["""", ""clause""], [""type"", ""address""]]"
2966,22797,"[["""", ""person""], [""type"", ""name""], [""@text"", ""walt""]]"
2967,22798,"[["""", ""person""], [""type"", ""name""], [""@text"", ""will""]]"
2968,22799,"[["""", ""person""], [""type"", ""name""], [""@text"", ""bereng-inganio""]]"
2969,22806,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""]]"
2970,22807,"[["""", ""clause""], [""type"", ""intitulatio""]]"
2971,22808,"[["""", ""clause""], [""type"", ""address""]]"
2972,22809,"[["""", ""clause""], [""type"", ""prohibition""]]"
2973,22810,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alex""]]"
2974,22811,"[["""", ""clause""], [""type"", ""intitulatio""]]"
2975,22812,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2976,22813,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-nos""]]"
2977,22814,"[["""", ""clause""], [""type"", ""address""]]"
2978,22815,"[["""", ""clause""], [""type"", ""disposition""]]"
2979,22816,"[["""", ""clause""], [""type"", ""witnesses""]]"
2980,22834,"[["""", ""person""], [""type"", ""name""], [""@text"", ""henrico""]]"
2981,22835,"[["""", ""person""], [""type"", ""name""], [""@text"", ""abraham""]]"
2982,22836,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alexandro""]]"
2984,22838,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rodberti""], [""@o"", ""2""]]"
2988,22751,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hugone""]]"
2989,22842,"[["""", ""clause""], [""type"", ""boundaries""]]"
2991,22843,"[["""", ""clause""], [""type"", ""boundaries""], [""@o"", ""2""]]"
2993,22845,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rad-rufo""]]"
2994,22846,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""2""]]"
2995,22847,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero""]]"
2996,22848,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waldeuo""]]"
2938,22769,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
2997,22849,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iohanne""]]"
2998,22850,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto""]]"
2999,22851,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hugone""], [""@o"", ""2""]]"
3000,22852,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
3001,22853,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecano""]]"
2921,22753,"[["""", ""clause""], [""type"", ""witnesses""]]"
3002,22854,"[["""", ""person""], [""type"", ""name""], [""@text"", ""malcolmi""]]"
3048,23019,"[["""", ""clause""], [""type"", ""disposition""]]"
3049,23020,"[["""", ""clause""], [""type"", ""warrandice""]]"
3003,22855,"[["""", ""clause""], [""type"", ""holding""]]"
2992,22844,"[["""", ""clause""], [""type"", ""disposition""]]"
3004,22856,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
3005,22857,"[["""", ""clause""], [""type"", ""witnesses""]]"
3006,22858,"[["""", ""person""], [""type"", ""name""], [""@text"", ""orm""], [""@o"", ""2""]]"
3007,22859,"[["""", ""person""], [""type"", ""name""], [""@text"", ""henrico-reuel""]]"
3008,22860,"[["""", ""clause""], [""type"", ""holding""]]"
3009,22861,"[["""", ""clause""], [""type"", ""disposition""]]"
3011,22934,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem-in-domino""]]"
3012,22935,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
3013,22936,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
3050,23021,"[["""", ""clause""], [""type"", ""holding""]]"
3014,22937,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
3015,22938,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
3016,22939,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
3065,23036,"[["""", ""clause""], [""type"", ""address""]]"
3051,23022,"[["""", ""clause""], [""type"", ""witnesses""]]"
3052,23023,"[["""", ""clause""], [""type"", ""address""]]"
3017,22940,"[["""", ""clause""], [""type"", ""address""]]"
3018,22941,"[["""", ""clause""], [""type"", ""notification""]]"
